catalogCode,brand,name,variant,sizeValue,sizeUnit,categorySlug,unit,barcode,ivaRate,priceInputMode,priceTotal,synonyms,tags,imageKey,source
MX-GRO-GEN-ARROZ-900G,,Arroz,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|arroz 900g|arroz 900|arroz,grocery|arroz,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ARROZ-250ML,,Arroz,,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|arroz 250ml|arroz 250|arroz,grocery|arroz,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ARROZ-500ML,,Arroz,,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|arroz 500ml|arroz 500|arroz,grocery|arroz,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-1KG-NEGRO,,Frijol,Negro,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|frijol negro 1kg|frijol negro 1|frijol negro,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-900G-NEGRO,,Frijol,Negro,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|frijol negro 900g|frijol negro 900|frijol negro,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-400G-NEGRO,,Frijol,Negro,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|frijol negro 400g|frijol negro 400|frijol negro,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-500ML-NEGRO,,Frijol,Negro,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|frijol negro 500ml|frijol negro 500|frijol negro,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-500G-BAYO,,Frijol,Bayo,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|frijol bayo 500g|frijol bayo 500|frijol bayo,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-1KG-BAYO,,Frijol,Bayo,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|frijol bayo 1kg|frijol bayo 1|frijol bayo,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-500ML-BAYO,,Frijol,Bayo,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|frijol bayo 500ml|frijol bayo 500|frijol bayo,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-FRIJOL-400G-BAYO,,Frijol,Bayo,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|frijol bayo 400g|frijol bayo 400|frijol bayo,grocery|frijol,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AZCAR-200G,,Azúcar,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|azúcar 200g|azúcar 200|azúcar,grocery|az-car,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AZCAR-1L,,Azúcar,,1,L,grocery,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|azúcar 1l|azúcar 1|azúcar,grocery|az-car,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AZCAR-500G,,Azúcar,,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|azúcar 500g|azúcar 500|azúcar,grocery|az-car,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AZCAR-1KG,,Azúcar,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|azúcar 1kg|azúcar 1|azúcar,grocery|az-car,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SAL-500ML,,Sal,,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|sal 500ml|sal 500|sal,grocery|sal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SAL-200G,,Sal,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|sal 200g|sal 200|sal,grocery|sal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SAL-400G,,Sal,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|sal 400g|sal 400|sal,grocery|sal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SAL-250ML,,Sal,,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|sal 250ml|sal 250|sal,grocery|sal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-900G-TRIGO,,Harina,Trigo,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|harina trigo 900g|harina trigo 900|harina trigo,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-250ML-TRIGO,,Harina,Trigo,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|harina trigo 250ml|harina trigo 250|harina trigo,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-200G-TRIGO,,Harina,Trigo,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|harina trigo 200g|harina trigo 200|harina trigo,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-1L-TRIGO,,Harina,Trigo,1,L,grocery,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|harina trigo 1l|harina trigo 1|harina trigo,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-500ML-MAZ,,Harina,Maíz,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|harina maíz 500ml|harina maíz 500|harina maíz,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-1KG-MAZ,,Harina,Maíz,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|harina maíz 1kg|harina maíz 1|harina maíz,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-900G-MAZ,,Harina,Maíz,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|harina maíz 900g|harina maíz 900|harina maíz,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-HARINA-200G-MAZ,,Harina,Maíz,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|harina maíz 200g|harina maíz 200|harina maíz,grocery|harina,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AVENA-250ML,,Avena,,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|avena 250ml|avena 250|avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AVENA-1KG,,Avena,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|avena 1kg|avena 1|avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AVENA-900G,,Avena,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|avena 900g|avena 900|avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GEN-AVENA-200G,,Avena,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|avena 200g|avena 200|avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ACEITE-250ML-VEGETAL,,Aceite,Vegetal,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|aceite vegetal 250ml|aceite vegetal 250|aceite vegetal,grocery|aceite,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ACEITE-200G-VEGETAL,,Aceite,Vegetal,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|aceite vegetal 200g|aceite vegetal 200|aceite vegetal,grocery|aceite,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ACEITE-400G-VEGETAL,,Aceite,Vegetal,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|aceite vegetal 400g|aceite vegetal 400|aceite vegetal,grocery|aceite,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ACEITE-500ML-VEGETAL,,Aceite,Vegetal,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|aceite vegetal 500ml|aceite vegetal 500|aceite vegetal,grocery|aceite,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CEREAL-400G,,Cereal,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|cereal 400g|cereal 400|cereal,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CEREAL-500ML,,Cereal,,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|cereal 500ml|cereal 500|cereal,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CEREAL-200G,,Cereal,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|cereal 200g|cereal 200|cereal,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CEREAL-900G,,Cereal,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|cereal 900g|cereal 900|cereal,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SOPAINSTANTNEA-500G,,Sopa instantánea,,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|sopa instantánea 500g|sopa instantánea 500|sopa instantánea,grocery|sopa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SOPAINSTANTNEA-1KG,,Sopa instantánea,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|sopa instantánea 1kg|sopa instantánea 1|sopa instantánea,grocery|sopa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SOPAINSTANTNEA-250ML,,Sopa instantánea,,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|sopa instantánea 250ml|sopa instantánea 250|sopa instantánea,grocery|sopa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SOPAINSTANTNEA-1L,,Sopa instantánea,,1,L,grocery,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|sopa instantánea 1l|sopa instantánea 1|sopa instantánea,grocery|sopa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ATN-500ML,,Atún,,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|atún 500ml|atún 500|atún,grocery|at-n,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ATN-900G,,Atún,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|atún 900g|atún 900|atún,grocery|at-n,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ATN-400G,,Atún,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|atún 400g|atún 400|atún,grocery|at-n,,CURATED_MX_V4_PLUS
MX-GRO-GEN-ATN-250ML,,Atún,,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|atún 250ml|atún 250|atún,grocery|at-n,,CURATED_MX_V4_PLUS
MX-GRO-GEN-PASTA-200G,,Pasta,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|pasta 200g|pasta 200|pasta,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-GEN-PASTA-900G,,Pasta,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|pasta 900g|pasta 900|pasta,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-GEN-PASTA-400G,,Pasta,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|pasta 400g|pasta 400|pasta,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-GEN-PASTA-1L,,Pasta,,1,L,grocery,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|pasta 1l|pasta 1|pasta,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-GEN-MAYONESA-900G,,Mayonesa,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|mayonesa 900g|mayonesa 900|mayonesa,grocery|mayonesa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-MAYONESA-400G,,Mayonesa,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|mayonesa 400g|mayonesa 400|mayonesa,grocery|mayonesa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-MAYONESA-250ML,,Mayonesa,,250,ML,grocery,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|mayonesa 250ml|mayonesa 250|mayonesa,grocery|mayonesa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-MAYONESA-1KG,,Mayonesa,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|mayonesa 1kg|mayonesa 1|mayonesa,grocery|mayonesa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CATSUP-400G,,Catsup,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|catsup 400g|catsup 400|catsup,grocery|catsup,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CATSUP-200G,,Catsup,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|catsup 200g|catsup 200|catsup,grocery|catsup,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CATSUP-1KG,,Catsup,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|catsup 1kg|catsup 1|catsup,grocery|catsup,,CURATED_MX_V4_PLUS
MX-GRO-GEN-CATSUP-900G,,Catsup,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|catsup 900g|catsup 900|catsup,grocery|catsup,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SALSA-500ML,,Salsa,,500,ML,grocery,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|salsa 500ml|salsa 500|salsa,grocery|salsa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SALSA-400G,,Salsa,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|salsa 400g|salsa 400|salsa,grocery|salsa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SALSA-500G,,Salsa,,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|salsa 500g|salsa 500|salsa,grocery|salsa,,CURATED_MX_V4_PLUS
MX-GRO-GEN-SALSA-1L,,Salsa,,1,L,grocery,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|salsa 1l|salsa 1|salsa,grocery|salsa,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PAPAS-500ML,,Papas,,500,ML,snacks,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|papas 500ml|papas 500|papas,snacks|papas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PAPAS-500G,,Papas,,500,G,snacks,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|papas 500g|papas 500|papas,snacks|papas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PAPAS-1L,,Papas,,1,L,snacks,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|papas 1l|papas 1|papas,snacks|papas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PAPAS-900G,,Papas,,900,G,snacks,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|papas 900g|papas 900|papas,snacks|papas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PALOMITAS-500ML,,Palomitas,,500,ML,snacks,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|palomitas 500ml|palomitas 500|palomitas,snacks|palomitas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PALOMITAS-500G,,Palomitas,,500,G,snacks,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|palomitas 500g|palomitas 500|palomitas,snacks|palomitas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PALOMITAS-900G,,Palomitas,,900,G,snacks,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|palomitas 900g|palomitas 900|palomitas,snacks|palomitas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-PALOMITAS-250ML,,Palomitas,,250,ML,snacks,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|palomitas 250ml|palomitas 250|palomitas,snacks|palomitas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-CACAHUATES-1KG,,Cacahuates,,1,KG,snacks,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|cacahuates 1kg|cacahuates 1|cacahuates,snacks|cacahuates,,CURATED_MX_V4_PLUS
MX-SNA-GEN-CACAHUATES-200G,,Cacahuates,,200,G,snacks,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|cacahuates 200g|cacahuates 200|cacahuates,snacks|cacahuates,,CURATED_MX_V4_PLUS
MX-SNA-GEN-CACAHUATES-500ML,,Cacahuates,,500,ML,snacks,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|cacahuates 500ml|cacahuates 500|cacahuates,snacks|cacahuates,,CURATED_MX_V4_PLUS
MX-SNA-GEN-CACAHUATES-400G,,Cacahuates,,400,G,snacks,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|cacahuates 400g|cacahuates 400|cacahuates,snacks|cacahuates,,CURATED_MX_V4_PLUS
MX-SNA-GEN-GALLETAS-1L,,Galletas,,1,L,snacks,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|galletas 1l|galletas 1|galletas,snacks|galletas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-GALLETAS-200G,,Galletas,,200,G,snacks,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|galletas 200g|galletas 200|galletas,snacks|galletas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-GALLETAS-900G,,Galletas,,900,G,snacks,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|galletas 900g|galletas 900|galletas,snacks|galletas,,CURATED_MX_V4_PLUS
MX-SNA-GEN-GALLETAS-500ML,,Galletas,,500,ML,snacks,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|galletas 500ml|galletas 500|galletas,snacks|galletas,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHOCOLATE-900G,,Chocolate,,900,G,candy,PIECE,,0.16,INCLUDES_IVA,83.70,900g|900|chocolate 900g|chocolate 900|chocolate,candy|chocolate,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHOCOLATE-1KG,,Chocolate,,1,KG,candy,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|chocolate 1kg|chocolate 1|chocolate,candy|chocolate,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHOCOLATE-500ML,,Chocolate,,500,ML,candy,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|chocolate 500ml|chocolate 500|chocolate,candy|chocolate,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHOCOLATE-500G,,Chocolate,,500,G,candy,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|chocolate 500g|chocolate 500|chocolate,candy|chocolate,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CARAMELO-400G,,Caramelo,,400,G,candy,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|caramelo 400g|caramelo 400|caramelo,candy|caramelo,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CARAMELO-1L,,Caramelo,,1,L,candy,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|caramelo 1l|caramelo 1|caramelo,candy|caramelo,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CARAMELO-250ML,,Caramelo,,250,ML,candy,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|caramelo 250ml|caramelo 250|caramelo,candy|caramelo,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CARAMELO-500ML,,Caramelo,,500,ML,candy,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|caramelo 500ml|caramelo 500|caramelo,candy|caramelo,,CURATED_MX_V4_PLUS
MX-CAN-GEN-GOMITAS-250ML,,Gomitas,,250,ML,candy,PIECE,,0.16,INCLUDES_IVA,13.95,250ml|250|gomitas 250ml|gomitas 250|gomitas,candy|gomitas,,CURATED_MX_V4_PLUS
MX-CAN-GEN-GOMITAS-500ML,,Gomitas,,500,ML,candy,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|gomitas 500ml|gomitas 500|gomitas,candy|gomitas,,CURATED_MX_V4_PLUS
MX-CAN-GEN-GOMITAS-500G,,Gomitas,,500,G,candy,PIECE,,0.16,INCLUDES_IVA,51.30,500g|500|gomitas 500g|gomitas 500|gomitas,candy|gomitas,,CURATED_MX_V4_PLUS
MX-CAN-GEN-GOMITAS-1L,,Gomitas,,1,L,candy,PIECE,,0.16,INCLUDES_IVA,34.20,1l|1|gomitas 1l|gomitas 1|gomitas,candy|gomitas,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHICLE-1KG,,Chicle,,1,KG,candy,KG,,0.16,INCLUDES_IVA,49.50,1kg|1|chicle 1kg|chicle 1|chicle,candy|chicle,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHICLE-400G,,Chicle,,400,G,candy,PIECE,,0.16,INCLUDES_IVA,43.20,400g|400|chicle 400g|chicle 400|chicle,candy|chicle,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHICLE-200G,,Chicle,,200,G,candy,PIECE,,0.16,INCLUDES_IVA,27.00,200g|200|chicle 200g|chicle 200|chicle,candy|chicle,,CURATED_MX_V4_PLUS
MX-CAN-GEN-CHICLE-500ML,,Chicle,,500,ML,candy,PIECE,,0.16,INCLUDES_IVA,18.90,500ml|500|chicle 500ml|chicle 500|chicle,candy|chicle,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DETERGENTE-400G,,Detergente,,400,G,cleaning,PIECE,,0.16,INCLUDES_IVA,56.25,400g|400|detergente 400g|detergente 400|detergente,cleaning|detergente,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DETERGENTE-500ML,,Detergente,,500,ML,cleaning,PIECE,,0.16,INCLUDES_IVA,24.75,500ml|500|detergente 500ml|detergente 500|detergente,cleaning|detergente,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DETERGENTE-1L,,Detergente,,1,L,cleaning,PIECE,,0.16,INCLUDES_IVA,44.55,1l|1|detergente 1l|detergente 1|detergente,cleaning|detergente,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DETERGENTE-900G,,Detergente,,900,G,cleaning,PIECE,,0.16,INCLUDES_IVA,108.90,900g|900|detergente 900g|detergente 900|detergente,cleaning|detergente,,CURATED_MX_V4_PLUS
MX-CLE-GEN-CLORO-250ML,,Cloro,,250,ML,cleaning,PIECE,,0.16,INCLUDES_IVA,18.00,250ml|250|cloro 250ml|cloro 250|cloro,cleaning|cloro,,CURATED_MX_V4_PLUS
MX-CLE-GEN-CLORO-400G,,Cloro,,400,G,cleaning,PIECE,,0.16,INCLUDES_IVA,56.25,400g|400|cloro 400g|cloro 400|cloro,cleaning|cloro,,CURATED_MX_V4_PLUS
MX-CLE-GEN-CLORO-1L,,Cloro,,1,L,cleaning,PIECE,,0.16,INCLUDES_IVA,44.55,1l|1|cloro 1l|cloro 1|cloro,cleaning|cloro,,CURATED_MX_V4_PLUS
MX-CLE-GEN-CLORO-200G,,Cloro,,200,G,cleaning,PIECE,,0.16,INCLUDES_IVA,35.10,200g|200|cloro 200g|cloro 200|cloro,cleaning|cloro,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DESINFECTANTE-900G,,Desinfectante,,900,G,cleaning,PIECE,,0.16,INCLUDES_IVA,108.90,900g|900|desinfectante 900g|desinfectante 900|desinfectante,cleaning|desinfectante,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DESINFECTANTE-1L,,Desinfectante,,1,L,cleaning,PIECE,,0.16,INCLUDES_IVA,44.55,1l|1|desinfectante 1l|desinfectante 1|desinfectante,cleaning|desinfectante,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DESINFECTANTE-400G,,Desinfectante,,400,G,cleaning,PIECE,,0.16,INCLUDES_IVA,56.25,400g|400|desinfectante 400g|desinfectante 400|desinfectante,cleaning|desinfectante,,CURATED_MX_V4_PLUS
MX-CLE-GEN-DESINFECTANTE-1KG,,Desinfectante,,1,KG,cleaning,KG,,0.16,INCLUDES_IVA,64.35,1kg|1|desinfectante 1kg|desinfectante 1|desinfectante,cleaning|desinfectante,,CURATED_MX_V4_PLUS
MX-CLE-GEN-JABN-200G-TRASTES,,Jabón,Trastes,200,G,cleaning,PIECE,,0.16,INCLUDES_IVA,35.10,200g|200|jabón trastes 200g|jabón trastes 200|jabón trastes,cleaning|jab-n,,CURATED_MX_V4_PLUS
MX-CLE-GEN-JABN-500G-TRASTES,,Jabón,Trastes,500,G,cleaning,PIECE,,0.16,INCLUDES_IVA,66.60,500g|500|jabón trastes 500g|jabón trastes 500|jabón trastes,cleaning|jab-n,,CURATED_MX_V4_PLUS
MX-CLE-GEN-JABN-900G-TRASTES,,Jabón,Trastes,900,G,cleaning,PIECE,,0.16,INCLUDES_IVA,108.90,900g|900|jabón trastes 900g|jabón trastes 900|jabón trastes,cleaning|jab-n,,CURATED_MX_V4_PLUS
MX-CLE-GEN-JABN-1KG-TRASTES,,Jabón,Trastes,1,KG,cleaning,KG,,0.16,INCLUDES_IVA,64.35,1kg|1|jabón trastes 1kg|jabón trastes 1|jabón trastes,cleaning|jab-n,,CURATED_MX_V4_PLUS
MX-CLE-GEN-SUAVIZANTE-500ML,,Suavizante,,500,ML,cleaning,PIECE,,0.16,INCLUDES_IVA,24.75,500ml|500|suavizante 500ml|suavizante 500|suavizante,cleaning|suavizante,,CURATED_MX_V4_PLUS
MX-CLE-GEN-SUAVIZANTE-250ML,,Suavizante,,250,ML,cleaning,PIECE,,0.16,INCLUDES_IVA,18.00,250ml|250|suavizante 250ml|suavizante 250|suavizante,cleaning|suavizante,,CURATED_MX_V4_PLUS
MX-CLE-GEN-SUAVIZANTE-400G,,Suavizante,,400,G,cleaning,PIECE,,0.16,INCLUDES_IVA,56.25,400g|400|suavizante 400g|suavizante 400|suavizante,cleaning|suavizante,,CURATED_MX_V4_PLUS
MX-CLE-GEN-SUAVIZANTE-1L,,Suavizante,,1,L,cleaning,PIECE,,0.16,INCLUDES_IVA,44.55,1l|1|suavizante 1l|suavizante 1|suavizante,cleaning|suavizante,,CURATED_MX_V4_PLUS
MX-HYG-GEN-JABN-500G,,Jabón,,500,G,hygiene,PIECE,,0.16,INCLUDES_IVA,72.00,500g|500|jabón 500g|jabón 500|jabón,hygiene|jab-n,,CURATED_MX_V4_PLUS
MX-HYG-GEN-JABN-1KG,,Jabón,,1,KG,hygiene,KG,,0.16,INCLUDES_IVA,69.30,1kg|1|jabón 1kg|jabón 1|jabón,hygiene|jab-n,,CURATED_MX_V4_PLUS
MX-HYG-GEN-JABN-200G,,Jabón,,200,G,hygiene,PIECE,,0.16,INCLUDES_IVA,37.80,200g|200|jabón 200g|jabón 200|jabón,hygiene|jab-n,,CURATED_MX_V4_PLUS
MX-HYG-GEN-JABN-900G,,Jabón,,900,G,hygiene,PIECE,,0.16,INCLUDES_IVA,117.00,900g|900|jabón 900g|jabón 900|jabón,hygiene|jab-n,,CURATED_MX_V4_PLUS
MX-HYG-GEN-SHAMPOO-500ML,,Shampoo,,500,ML,hygiene,PIECE,,0.16,INCLUDES_IVA,26.55,500ml|500|shampoo 500ml|shampoo 500|shampoo,hygiene|shampoo,,CURATED_MX_V4_PLUS
MX-HYG-GEN-SHAMPOO-1L,,Shampoo,,1,L,hygiene,PIECE,,0.16,INCLUDES_IVA,47.70,1l|1|shampoo 1l|shampoo 1|shampoo,hygiene|shampoo,,CURATED_MX_V4_PLUS
